e2e_latency,jitter,bit_rate,packet_loss_rate,peak_data_rate_dl,peak_data_rate_ul,mobility,service_reliability,availability,survival_time,experience_data_rate_dl,experience_data_rate_ul,interruption_time,class,cpu_usage,bandwidth,cpu_category,bandwidth_category
50.0,3.0,150.0,0.1,0.9,0.4,60.0,99.8,99.5,300.0,100.0,40.0,10.0,ITS (Intelligent Transportation Systems),45.0,80.0,medium_cpu,low_bandwidth
9.0,1.0,50.0,0.3,6.0,0.3,80.0,99.8,99.5,120.0,70.0,20.0,30.0,Industry Automation,50.0,30.0,medium_cpu,low_bandwidth
20.0,3.5,100.0,0.1,1.5,1.5,70.0,99.0,99.9,600.0,60.0,20.0,10.0,e-Health,70.0,300.0,high_cpu,medium_bandwidth
5.0,2.0,100.0,0.1,1.1,1.0,110.0,99.0,98.5,5000.0,80.0,80.0,20.0,Vo5G (Voice over 5G),60.0,300.0,medium_cpu,medium_bandwidth
10.0,1.5,400.0,0.8,5.0,1.0,80.0,99.0,99.0,1050.0,400.0,30.0,100.0,Industry Automation,30.0,1000.0,medium_cpu,high_bandwidth
13.0,4.0,90.0,0.0,0.5,1.0,60.0,96.0,96.5,700.0,30.0,30.0,90.0,Video Surveillance,30.0,60.0,medium_cpu,low_bandwidth
10.0,2.5,450.0,0.3,2.0,1.5,35.0,99.8,99.5,18.0,350.0,120.0,10.0,Vo5G (Voice over 5G),15.0,450.0,low_cpu,high_bandwidth
10.0,2.5,20.0,0.3,2.0,2.5,50.0,99.2,99.5,8500.0,80.0,15.0,10.0,ITS (Intelligent Transportation Systems),20.0,5.0,low_cpu,low_bandwidth
20.0,2.5,100.0,0.2,2.5,1.8,90.0,97.0,98.5,1000.0,80.0,60.0,600.0,e-Health,30.0,200.0,medium_cpu,medium_bandwidth
15.0,3.5,500.0,0.1,1.2,0.2,180.0,99.0,99.0,1000.0,500.0,80.0,8.0,Vo5G (Voice over 5G),30.0,300.0,medium_cpu,medium_bandwidth
10.0,4.0,100.0,0.1,1.8,0.7,100.0,99.8,100.0,5000.0,100.0,100.0,5.0,e-Health,75.0,60.0,high_cpu,low_bandwidth
15.0,1.0,100.0,0.1,0.5,0.2,100.0,99.6,99.5,200.0,50.0,40.0,25.0,ITS (Intelligent Transportation Systems),40.0,250.0,medium_cpu,medium_bandwidth
15.0,3.0,160.0,0.1,1.0,1.0,120.0,99.9,99.8,350.0,80.0,60.0,8.0,Video Surveillance,35.0,180.0,medium_cpu,medium_bandwidth
10.0,1.5,180.0,0.1,5.0,0.2,110.0,99.7,100.0,600.0,180.0,40.0,10.0,Smart Grid,70.0,160.0,high_cpu,medium_bandwidth
20.0,0.5,80.0,0.1,0.5,0.1,65.0,99.5,99.7,1000.0,50.0,25.0,20.0,Video Surveillance,50.0,170.0,medium_cpu,medium_bandwidth
15.0,1.0,100.0,0.0,5.0,0.5,90.0,99.5,99.2,500.0,60.0,30.0,20.0,Industry Automation,60.0,100.0,medium_cpu,low_bandwidth
12.0,2.0,450.0,0.2,2.0,0.8,120.0,99.6,99.7,200.0,280.0,60.0,70.0,e-Health,70.0,140.0,high_cpu,low_bandwidth
30.0,2.2,120.0,0.0,1.0,1.9,75.0,98.0,96.0,4000.0,70.0,48.0,12.0,ITS (Intelligent Transportation Systems),25.0,150.0,low_cpu,medium_bandwidth
50.0,1.5,200.0,0.5,0.5,0.4,120.0,99.5,99.8,800.0,80.0,20.0,100.0,Connected Vehicles,70.0,140.0,high_cpu,low_bandwidth
30.0,3.5,120.0,0.1,0.7,6.0,50.0,99.8,99.8,700.0,90.0,20.0,30.0,UHD Video Streaming,30.0,150.0,medium_cpu,medium_bandwidth
11.0,1.5,50.0,0.2,0.6,0.9,50.0,99.4,99.6,500.0,20.0,25.0,65.0,Immersive Experience,45.0,500.0,medium_cpu,high_bandwidth
11.0,3.0,500.0,0.3,3.0,0.8,70.0,99.8,99.2,900.0,200.0,30.0,30.0,Immersive Experience,65.0,500.0,medium_cpu,high_bandwidth
10.0,3.0,150.0,0.2,2.5,1.5,110.0,99.0,99.7,1000.0,180.0,35.0,20.0,Video Surveillance,60.0,400.0,medium_cpu,high_bandwidth
14.0,2.6,50.0,0.1,2.3,0.3,5.0,100.0,99.9,1000.0,25.0,30.0,10.0,Video Surveillance,50.0,800.0,medium_cpu,high_bandwidth
18.0,1.8,250.0,0.2,1.5,0.2,120.0,99.3,99.8,800.0,160.0,38.0,12.0,Immersive Experience,35.0,250.0,medium_cpu,medium_bandwidth
14.0,2.0,25.0,0.4,3.0,1.8,30.0,99.8,99.5,400.0,25.0,15.0,8.0,ITS (Intelligent Transportation Systems),40.0,30.0,medium_cpu,low_bandwidth
20.0,5.0,100.0,0.3,2.0,0.8,120.0,99.5,99.7,1200.0,100.0,90.0,10.0,e-Health,50.0,80.0,medium_cpu,low_bandwidth
20.0,1.2,200.0,0.3,2.5,3.5,120.0,99.6,99.4,100.0,350.0,18.0,20.0,Vo5G (Voice over 5G),40.0,90.0,medium_cpu,low_bandwidth
20.0,2.0,150.0,0.2,1.0,0.2,50.0,99.8,99.6,4000.0,120.0,180.0,3.0,Video Surveillance,40.0,120.0,medium_cpu,low_bandwidth
10.0,2.0,200.0,0.5,0.6,0.6,150.0,99.0,99.5,150.0,140.0,40.0,3.0,UHD Video Streaming,60.0,170.0,medium_cpu,medium_bandwidth
12.0,8.0,50.0,0.1,2.0,1.0,70.0,99.0,99.5,350.0,40.0,40.0,15.0,ITS (Intelligent Transportation Systems),60.0,300.0,medium_cpu,medium_bandwidth
10.0,2.0,150.0,0.1,6.0,1.5,60.0,99.5,99.8,500.0,120.0,18.0,12.0,Smart Grid,55.0,180.0,medium_cpu,medium_bandwidth
30.0,1.0,70.0,0.5,2.0,0.3,80.0,99.9,99.9,4000.0,60.0,60.0,10.0,Immersive Experience,40.0,250.0,medium_cpu,medium_bandwidth
20.0,1.8,70.0,0.5,1.8,0.8,25.0,98.5,99.5,500.0,55.0,25.0,10.0,Connected Vehicles,30.0,65.0,medium_cpu,low_bandwidth
15.0,2.0,500.0,0.5,10.0,0.3,80.0,99.5,99.7,20.0,500.0,35.0,5.0,ITS (Intelligent Transportation Systems),70.0,500.0,high_cpu,high_bandwidth
5.0,0.5,70.0,0.3,3.0,1.0,50.0,99.5,99.9,1000.0,60.0,25.0,15.0,e-Health,40.0,150.0,medium_cpu,medium_bandwidth
16.0,2.5,120.0,0.6,0.6,0.1,70.0,99.9,99.9,850.0,20.0,15.0,90.0,UHD Video Streaming,25.0,140.0,low_cpu,low_bandwidth
15.0,3.0,50.0,0.0,2.0,4.0,300.0,99.0,99.8,500.0,60.0,30.0,20.0,UHD Video Streaming,35.0,200.0,medium_cpu,medium_bandwidth
10.0,3.5,1000.0,0.4,1.8,0.4,50.0,98.0,99.0,1200.0,450.0,10.0,15.0,Immersive Experience,65.0,900.0,medium_cpu,high_bandwidth
14.0,2.1,70.0,0.1,1.7,2.5,70.0,98.0,99.3,950.0,85.0,18.0,5.0,Immersive Experience,45.0,4500.0,medium_cpu,ultra_high_bandwidth
10.0,4.0,60.0,0.0,1.0,1.0,45.0,99.5,99.1,1000.0,90.0,50.0,10.0,Connected Vehicles,50.0,120.0,medium_cpu,low_bandwidth
24.0,2.0,90.0,0.1,1.0,1.0,70.0,96.5,96.0,500.0,85.0,42.0,10.0,Connected Vehicles,30.0,150.0,medium_cpu,medium_bandwidth
5.0,10.0,50.0,0.3,1.8,1.5,100.0,99.9,99.8,800.0,30.0,20.0,20.0,Connected Vehicles,65.0,150.0,medium_cpu,medium_bandwidth
15.0,1.0,50.0,0.2,3.0,3.0,50.0,99.5,99.5,950.0,50.0,20.0,5.0,Video Surveillance,50.0,50.0,medium_cpu,low_bandwidth
12.0,1.2,70.0,0.0,2.5,2.2,80.0,100.0,100.0,550.0,60.0,14.0,10.0,Industry Automation,65.0,90.0,medium_cpu,low_bandwidth
14.0,1.2,45.0,0.1,0.8,0.1,45.0,99.5,99.7,700.0,60.0,45.0,6.0,Connected Vehicles,60.0,55.0,medium_cpu,low_bandwidth
12.0,1.5,100.0,0.2,1.3,1.5,70.0,99.8,99.3,900.0,180.0,20.0,10.0,Immersive Experience,35.0,350.0,medium_cpu,high_bandwidth
40.0,2.0,150.0,0.1,3.0,1.0,70.0,99.6,99.6,600.0,150.0,20.0,10.0,Smart Grid,30.0,250.0,medium_cpu,medium_bandwidth
14.0,5.0,400.0,0.2,5.0,2.5,80.0,99.8,99.5,700.0,60.0,25.0,7.0,Industry Automation,30.0,450.0,medium_cpu,high_bandwidth
15.0,4.0,300.0,0.2,4.0,1.5,150.0,98.5,99.7,550.0,160.0,80.0,8.0,Industry Automation,30.0,250.0,medium_cpu,medium_bandwidth
15.0,2.5,300.0,0.1,2.8,0.9,80.0,99.0,99.4,900.0,450.0,30.0,12.0,Industry Automation,25.0,4.0,low_cpu,low_bandwidth
18.0,1.7,100.0,0.2,1.2,0.5,90.0,99.7,100.0,1000.0,80.0,25.0,100.0,Immersive Experience,70.0,90.0,high_cpu,low_bandwidth
18.0,1.5,150.0,0.3,4.0,8.0,45.0,98.5,98.5,750.0,70.0,70.0,5.0,Industry Automation,50.0,170.0,medium_cpu,medium_bandwidth
28.0,5.0,200.0,0.2,2.5,1.5,200.0,99.9,99.6,950.0,150.0,80.0,50.0,UHD Video Streaming,45.0,200.0,medium_cpu,medium_bandwidth
20.0,2.0,25.0,0.1,2.0,0.5,20.0,99.6,99.7,1000.0,20.0,30.0,3.0,Immersive Experience,75.0,90.0,high_cpu,low_bandwidth
20.0,1.5,100.0,0.2,5.0,1.4,50.0,99.3,99.7,5000.0,300.0,30.0,15.0,ITS (Intelligent Transportation Systems),35.0,250.0,medium_cpu,medium_bandwidth
18.0,2.0,100.0,1.1,0.3,0.8,80.0,100.0,100.0,1300.0,80.0,25.0,8.0,Smart Grid,75.0,35.0,high_cpu,low_bandwidth
10.0,2.0,100.0,0.4,1.0,0.2,60.0,99.3,99.8,1000.0,100.0,50.0,500.0,ITS (Intelligent Transportation Systems),50.0,120.0,medium_cpu,low_bandwidth
10.0,2.0,100.0,0.3,5.0,0.5,100.0,99.2,99.6,2500.0,50.0,60.0,50.0,Connected Vehicles,30.0,1000.0,medium_cpu,high_bandwidth
14.0,2.5,70.0,0.4,8.0,1.0,60.0,99.3,99.5,120.0,40.0,45.0,9.0,Smart Grid,70.0,180.0,high_cpu,medium_bandwidth
100.0,2.5,400.0,0.2,1.5,0.2,120.0,99.5,98.5,300.0,250.0,30.0,15.0,Vo5G (Voice over 5G),80.0,500.0,high_cpu,high_bandwidth
45.0,4.0,100.0,0.2,1.5,0.4,100.0,99.8,99.5,800.0,100.0,40.0,8.0,Smart Grid,50.0,350.0,medium_cpu,high_bandwidth
22.0,5.0,140.0,0.2,6.0,4.0,100.0,99.0,99.3,700.0,135.0,5.0,80.0,Smart Grid,70.0,220.0,high_cpu,medium_bandwidth
10.0,2.5,700.0,0.0,1.5,0.6,80.0,95.0,96.0,1200.0,60.0,35.0,10.0,Vo5G (Voice over 5G),60.0,10.0,medium_cpu,low_bandwidth
20.0,1.0,500.0,0.5,3.0,0.5,30.0,99.0,99.0,5000.0,700.0,15.0,5.0,Immersive Experience,35.0,500.0,medium_cpu,high_bandwidth
8.0,1.5,120.0,0.4,2.5,0.2,80.0,99.8,99.5,350.0,130.0,110.0,20.0,Immersive Experience,90.0,200.0,high_cpu,medium_bandwidth
8.0,2.5,120.0,0.2,2.5,0.8,50.0,99.8,99.6,600.0,120.0,30.0,8.0,Smart Grid,30.0,40.0,medium_cpu,low_bandwidth
10.0,3.0,1000.0,0.1,5.0,2.2,120.0,99.5,99.8,1000.0,1200.0,25.0,10.0,UHD Video Streaming,60.0,1400.0,medium_cpu,ultra_high_bandwidth
18.0,3.0,120.0,0.2,2.0,3.0,75.0,99.9,99.9,9000.0,120.0,110.0,10.0,Industry Automation,70.0,400.0,high_cpu,high_bandwidth
25.0,1.5,250.0,0.3,4.2,2.5,50.0,99.6,99.7,1000.0,300.0,20.0,30.0,Smart Grid,50.0,500.0,medium_cpu,high_bandwidth
25.0,3.5,300.0,0.3,5.0,0.1,100.0,100.0,99.9,1000.0,50.0,70.0,80.0,Vo5G (Voice over 5G),70.0,900.0,high_cpu,high_bandwidth
20.0,3.0,90.0,0.3,2.0,4.0,100.0,99.9,99.9,120.0,90.0,22.0,18.0,ITS (Intelligent Transportation Systems),30.0,140.0,medium_cpu,low_bandwidth
30.0,0.6,70.0,0.3,5.0,0.5,70.0,99.8,99.8,400.0,60.0,12.0,10.0,Connected Vehicles,35.0,250.0,medium_cpu,medium_bandwidth
18.0,2.0,70.0,0.2,2.0,1.0,50.0,97.5,99.8,600.0,15.0,15.0,60.0,Video Surveillance,60.0,150.0,medium_cpu,medium_bandwidth
16.0,1.4,200.0,0.2,0.5,0.5,100.0,99.5,99.8,300.0,60.0,25.0,100.0,Industry Automation,30.0,90.0,medium_cpu,low_bandwidth
25.0,1.2,100.0,0.2,0.3,3.5,20.0,99.0,99.0,1200.0,100.0,15.0,10.0,Vo5G (Voice over 5G),60.0,100.0,medium_cpu,low_bandwidth
13.0,1.0,140.0,0.4,0.9,0.4,10.0,99.5,99.5,45.0,55.0,18.0,18.0,Video Surveillance,40.0,130.0,medium_cpu,low_bandwidth
25.0,2.0,400.0,0.2,4.5,1.0,80.0,99.5,99.9,20.0,75.0,50.0,10.0,Industry Automation,25.0,4000.0,low_cpu,ultra_high_bandwidth
12.0,3.0,750.0,0.1,2.5,5.0,120.0,99.4,99.8,250.0,900.0,160.0,8.0,ITS (Intelligent Transportation Systems),55.0,650.0,medium_cpu,high_bandwidth
30.0,4.0,50.0,0.1,1.0,0.5,100.0,99.7,99.7,1500.0,50.0,20.0,15.0,Video Surveillance,45.0,450.0,medium_cpu,high_bandwidth
10.0,4.0,120.0,0.2,3.0,0.9,70.0,99.5,99.9,1000.0,160.0,30.0,25.0,Vo5G (Voice over 5G),35.0,700.0,medium_cpu,high_bandwidth
20.0,1.5,100.0,0.2,1.2,0.2,90.0,99.7,98.4,400.0,100.0,30.0,10.0,Connected Vehicles,35.0,40.0,medium_cpu,low_bandwidth
15.0,6.0,200.0,0.7,5.0,0.9,80.0,99.8,99.5,500.0,40.0,80.0,15.0,UHD Video Streaming,30.0,500.0,medium_cpu,high_bandwidth
20.0,1.2,35.0,0.2,3.5,1.5,120.0,99.9,99.5,220.0,35.0,40.0,24.0,Industry Automation,55.0,150.0,medium_cpu,medium_bandwidth
10.0,2.0,600.0,0.1,0.5,0.2,80.0,99.0,99.5,400.0,250.0,15.0,10.0,Smart Grid,80.0,170.0,high_cpu,medium_bandwidth
10.0,3.0,80.0,0.4,1.5,0.3,30.0,99.0,99.7,250.0,80.0,20.0,35.0,e-Health,75.0,50.0,high_cpu,low_bandwidth
10.0,1.0,50.0,0.1,2.5,0.3,50.0,99.0,99.7,700.0,60.0,30.0,12.0,ITS (Intelligent Transportation Systems),60.0,35.0,medium_cpu,low_bandwidth
15.0,3.5,75.0,0.1,1.8,0.3,70.0,99.4,99.1,950.0,65.0,45.0,20.0,Industry Automation,75.0,50.0,high_cpu,low_bandwidth
10.0,1.0,180.0,0.3,1.0,1.2,30.0,99.0,99.8,350.0,120.0,15.0,7.0,Industry Automation,30.0,55.0,medium_cpu,low_bandwidth
10.0,3.0,100.0,0.1,3.0,3.0,180.0,99.6,99.8,1250.0,50.0,30.0,7.0,Vo5G (Voice over 5G),70.0,500.0,high_cpu,high_bandwidth
8.0,1.0,80.0,0.0,2.4,2.0,180.0,99.5,99.3,800.0,450.0,45.0,25.0,ITS (Intelligent Transportation Systems),70.0,30.0,high_cpu,low_bandwidth
15.0,1.2,40.0,0.1,1.0,0.2,20.0,99.6,99.6,1200.0,80.0,1.5,15.0,Industry Automation,30.0,40.0,medium_cpu,low_bandwidth
20.0,2.5,400.0,0.1,2.5,1.8,80.0,99.5,99.7,700.0,200.0,19.0,8.0,Smart Grid,60.0,350.0,medium_cpu,high_bandwidth
8.0,1.6,400.0,0.6,1.5,1.8,50.0,99.9,99.6,500.0,130.0,70.0,5.0,ITS (Intelligent Transportation Systems),30.0,450.0,medium_cpu,high_bandwidth
15.0,3.0,50.0,0.2,5.0,2.8,65.0,96.0,99.0,80.0,40.0,20.0,2.0,Immersive Experience,60.0,65.0,medium_cpu,low_bandwidth
15.0,1.9,80.0,0.4,2.2,1.2,60.0,99.7,99.8,1000.0,70.0,55.0,20.0,Video Surveillance,70.0,150.0,high_cpu,medium_bandwidth
30.0,4.0,500.0,0.1,0.8,0.8,140.0,99.0,99.5,3000.0,500.0,30.0,100.0,UHD Video Streaming,40.0,150.0,medium_cpu,medium_bandwidth
15.0,1.0,70.0,0.2,5.5,1.2,75.0,97.0,99.5,600.0,35.0,80.0,30.0,ITS (Intelligent Transportation Systems),35.0,150.0,medium_cpu,medium_bandwidth
10.0,2.0,350.0,0.2,1.5,2.0,30.0,99.0,99.0,1000.0,120.0,32.0,30.0,Immersive Experience,40.0,200.0,medium_cpu,medium_bandwidth
10.0,2.0,50.0,0.0,5.0,1.0,50.0,98.0,99.8,500.0,50.0,30.0,20.0,Industry Automation,80.0,500.0,high_cpu,high_bandwidth
9.0,3.2,450.0,0.2,2.2,4.0,150.0,99.7,99.7,200.0,180.0,50.0,6.0,Smart Grid,60.0,900.0,medium_cpu,high_bandwidth
16.0,2.0,300.0,0.6,7.0,4.0,120.0,99.8,99.3,400.0,160.0,100.0,250.0,Industry Automation,40.0,700.0,medium_cpu,high_bandwidth
20.0,1.0,700.0,0.1,0.5,0.6,110.0,99.6,99.4,450.0,100.0,70.0,10.0,Industry Automation,45.0,140.0,medium_cpu,low_bandwidth
11.0,6.0,600.0,0.1,3.0,0.8,55.0,99.7,99.2,6000.0,800.0,130.0,20.0,Smart Grid,60.0,500.0,medium_cpu,high_bandwidth
20.0,2.0,60.0,0.1,1.0,2.0,50.0,99.0,99.0,300.0,120.0,30.0,8.0,Connected Vehicles,60.0,2000.0,medium_cpu,ultra_high_bandwidth
18.0,2.6,150.0,0.0,2.5,1.7,100.0,99.9,99.3,100.0,750.0,75.0,20.0,ITS (Intelligent Transportation Systems),80.0,250.0,high_cpu,medium_bandwidth
12.0,6.0,400.0,0.1,6.0,1.0,80.0,99.6,99.8,600.0,750.0,300.0,70.0,Smart Grid,30.0,600.0,medium_cpu,high_bandwidth
15.0,2.5,270.0,0.4,0.8,0.8,110.0,99.7,99.5,400.0,130.0,20.0,10.0,Industry Automation,25.0,900.0,low_cpu,high_bandwidth
12.0,1.5,180.0,0.2,1.5,2.8,120.0,99.3,99.6,130.0,180.0,32.0,9.0,Immersive Experience,55.0,160.0,medium_cpu,medium_bandwidth
15.0,1.2,200.0,0.1,4.0,1.2,100.0,99.5,99.0,700.0,140.0,60.0,40.0,Immersive Experience,35.0,170.0,medium_cpu,medium_bandwidth
20.0,2.0,350.0,0.1,2.0,2.0,120.0,98.0,99.5,200.0,160.0,1.0,35.0,e-Health,60.0,400.0,medium_cpu,high_bandwidth
18.0,2.5,140.0,0.6,2.3,1.0,60.0,99.5,99.8,1100.0,140.0,120.0,30.0,Industry Automation,50.0,120.0,medium_cpu,low_bandwidth
10.0,2.5,100.0,0.3,1.7,0.9,80.0,99.5,99.5,200.0,80.0,20.0,10.0,Vo5G (Voice over 5G),55.0,60.0,medium_cpu,low_bandwidth
15.5,2.5,200.0,0.3,1.0,1.0,80.0,99.3,99.9,600.0,180.0,3.0,20.0,UHD Video Streaming,35.0,180.0,medium_cpu,medium_bandwidth
20.0,0.5,200.0,0.2,5.0,0.4,60.0,98.5,98.5,8000.0,100.0,15.0,18.0,ITS (Intelligent Transportation Systems),40.0,200.0,medium_cpu,medium_bandwidth
16.0,2.5,200.0,0.0,2.5,1.5,80.0,99.9,99.9,700.0,70.0,50.0,300.0,e-Health,30.0,800.0,medium_cpu,high_bandwidth
9.0,2.0,60.0,0.5,5.0,1.0,60.0,99.0,99.7,300.0,90.0,20.0,40.0,Smart Grid,25.0,500.0,low_cpu,high_bandwidth
22.0,4.0,70.0,0.2,1.5,0.9,50.0,99.5,99.7,400.0,110.0,35.0,30.0,e-Health,35.0,300.0,medium_cpu,medium_bandwidth
20.0,2.0,100.0,0.2,2.0,0.5,80.0,99.5,99.9,1000.0,200.0,20.0,20.0,Video Surveillance,45.0,250.0,medium_cpu,medium_bandwidth
18.0,2.2,70.0,0.4,0.4,0.7,60.0,99.9,99.8,200.0,45.0,11.0,10.0,Industry Automation,45.0,180.0,medium_cpu,medium_bandwidth
8.0,3.0,200.0,0.3,1.2,1.2,120.0,96.0,97.5,650.0,420.0,120.0,12.0,Industry Automation,35.0,650.0,medium_cpu,high_bandwidth
10.0,1.0,60.0,0.1,1.5,1.0,90.0,99.0,99.5,9000.0,45.0,20.0,15.0,Connected Vehicles,50.0,20.0,medium_cpu,low_bandwidth
10.0,2.5,100.0,0.2,5.0,1.5,50.0,97.0,97.0,1600.0,100.0,30.0,10.0,Smart Grid,50.0,150.0,medium_cpu,medium_bandwidth
25.0,2.2,60.0,0.6,0.9,0.2,90.0,99.5,99.7,700.0,60.0,30.0,8.0,Immersive Experience,50.0,50.0,medium_cpu,low_bandwidth
25.0,3.0,60.0,0.3,0.8,0.3,50.0,99.9,99.1,350.0,50.0,15.0,12.0,e-Health,30.0,150.0,medium_cpu,medium_bandwidth
11.0,2.0,180.0,0.2,2.5,1.2,70.0,99.9,99.4,130.0,170.0,110.0,7.0,Vo5G (Voice over 5G),70.0,170.0,high_cpu,medium_bandwidth
12.0,1.0,50.0,0.1,1.7,1.2,50.0,99.8,100.0,300.0,20.0,30.0,5.0,ITS (Intelligent Transportation Systems),65.0,100.0,medium_cpu,low_bandwidth
10.0,2.5,120.0,0.1,1.0,0.2,70.0,99.0,99.8,150.0,140.0,30.0,20.0,Smart Grid,45.0,700.0,medium_cpu,high_bandwidth
10.0,1.0,150.0,0.1,7.0,0.5,20.0,99.9,99.9,800.0,40.0,100.0,25.0,Connected Vehicles,40.0,800.0,medium_cpu,high_bandwidth
12.0,2.5,140.0,0.2,6.0,3.0,90.0,99.8,99.8,150.0,120.0,50.0,8.0,Vo5G (Voice over 5G),40.0,140.0,medium_cpu,low_bandwidth
10.0,7.0,15.0,0.2,4.5,1.5,50.0,99.5,99.6,1500.0,22.0,20.0,10.0,ITS (Intelligent Transportation Systems),70.0,45.0,high_cpu,low_bandwidth
15.0,1.5,100.0,0.1,1.5,0.2,120.0,99.9,99.9,450.0,50.0,30.0,10.0,e-Health,55.0,200.0,medium_cpu,medium_bandwidth
20.0,3.0,200.0,0.3,2.0,2.0,40.0,98.0,99.5,700.0,60.0,40.0,20.0,Smart Grid,30.0,50.0,medium_cpu,low_bandwidth
18.0,5.0,110.0,0.2,2.0,1.2,15.0,99.8,99.9,350.0,140.0,120.0,9.0,Vo5G (Voice over 5G),65.0,650.0,medium_cpu,high_bandwidth
16.0,1.6,140.0,0.1,2.8,2.2,120.0,98.3,99.8,400.0,120.0,70.0,110.0,ITS (Intelligent Transportation Systems),35.0,140.0,medium_cpu,low_bandwidth
70.0,1.8,90.0,0.2,0.2,0.3,80.0,99.0,99.0,4000.0,80.0,5.0,8.0,Video Surveillance,40.0,75.0,medium_cpu,low_bandwidth
15.0,2.0,80.0,0.1,2.2,0.8,60.0,99.9,99.9,8500.0,4.0,15.0,5.0,e-Health,50.0,250.0,medium_cpu,medium_bandwidth
12.0,1.0,200.0,0.1,9.0,2.0,60.0,99.9,99.7,600.0,60.0,150.0,100.0,e-Health,80.0,100.0,high_cpu,low_bandwidth
14.0,2.0,100.0,0.1,2.0,0.1,80.0,99.7,99.3,1500.0,80.0,20.0,7.0,Immersive Experience,30.0,150.0,medium_cpu,medium_bandwidth
14.0,2.5,850.0,0.1,1.5,1.5,90.0,99.2,99.8,6000.0,550.0,30.0,35.0,e-Health,40.0,400.0,medium_cpu,high_bandwidth
14.0,1.0,100.0,0.1,2.0,2.0,90.0,96.5,99.2,8000.0,70.0,25.0,20.0,Industry Automation,50.0,200.0,medium_cpu,medium_bandwidth
30.0,1.5,120.0,0.3,1.2,0.5,80.0,99.0,99.6,500.0,60.0,60.0,80.0,Smart Grid,40.0,200.0,medium_cpu,medium_bandwidth
4.0,1.5,70.0,0.1,12.0,1.4,120.0,99.9,98.0,500.0,80.0,22.0,10.0,Immersive Experience,50.0,60.0,medium_cpu,low_bandwidth
10.0,1.0,30.0,0.1,3.0,1.0,40.0,99.9,99.9,900.0,25.0,40.0,50.0,Smart Grid,40.0,4500.0,medium_cpu,ultra_high_bandwidth
15.0,3.5,40.0,0.1,2.5,0.2,60.0,99.8,99.3,100.0,40.0,75.0,20.0,Smart Grid,55.0,100.0,medium_cpu,low_bandwidth
12.0,1.4,180.0,0.8,5.0,0.3,90.0,99.8,99.1,250.0,120.0,8.0,12.0,Industry Automation,30.0,350.0,medium_cpu,high_bandwidth
10.0,1.5,90.0,0.2,1.5,0.8,80.0,99.7,100.0,200.0,30.0,10.0,40.0,Connected Vehicles,90.0,200.0,high_cpu,medium_bandwidth
20.0,2.0,700.0,0.2,1.0,3.5,40.0,99.5,99.5,2000.0,150.0,6.0,5.0,ITS (Intelligent Transportation Systems),30.0,45.0,medium_cpu,low_bandwidth
22.0,1.7,350.0,0.2,4.0,2.5,50.0,96.0,98.5,800.0,350.0,130.0,5.0,Smart Grid,40.0,600.0,medium_cpu,high_bandwidth
30.0,2.5,200.0,0.0,2.5,3.5,80.0,99.5,99.6,5000.0,160.0,120.0,5.0,Vo5G (Voice over 5G),20.0,80.0,low_cpu,low_bandwidth
13.0,1.2,25.0,0.2,6.0,1.0,15.0,99.9,99.4,250.0,20.0,22.0,20.0,UHD Video Streaming,35.0,25.0,medium_cpu,low_bandwidth
15.0,4.0,60.0,0.0,3.0,0.3,70.0,99.1,99.8,800.0,40.0,50.0,7.0,Connected Vehicles,30.0,40.0,medium_cpu,low_bandwidth
25.0,1.5,100.0,0.2,9.0,1.2,80.0,99.6,99.8,8000.0,150.0,40.0,120.0,Connected Vehicles,40.0,400.0,medium_cpu,high_bandwidth
5.0,2.2,400.0,0.3,1.8,4.0,80.0,99.5,98.5,800.0,400.0,30.0,50.0,UHD Video Streaming,20.0,400.0,low_cpu,high_bandwidth
10.0,3.5,150.0,0.1,3.5,0.3,100.0,99.5,98.5,750.0,150.0,6.0,90.0,UHD Video Streaming,70.0,150.0,high_cpu,medium_bandwidth
80.0,1.0,25.0,0.2,3.0,0.8,80.0,100.0,99.0,900.0,50.0,3.0,40.0,Video Surveillance,30.0,150.0,medium_cpu,medium_bandwidth
15.0,2.5,80.0,0.3,1.5,4.2,75.0,99.1,99.8,140.0,75.0,12.0,10.0,Smart Grid,25.0,225.0,low_cpu,medium_bandwidth
25.0,4.0,90.0,0.2,3.0,0.5,60.0,98.0,99.8,3000.0,50.0,150.0,18.0,Industry Automation,70.0,450.0,high_cpu,high_bandwidth
10.0,1.5,80.0,0.6,6.0,3.0,60.0,99.8,99.7,8000.0,30.0,35.0,10.0,Industry Automation,40.0,800.0,medium_cpu,high_bandwidth
70.0,3.0,40.0,0.2,0.2,0.2,80.0,99.5,99.5,600.0,30.0,25.0,20.0,Connected Vehicles,80.0,220.0,high_cpu,medium_bandwidth
20.0,5.0,200.0,0.2,1.0,0.5,80.0,99.0,99.4,3000.0,150.0,20.0,10.0,Industry Automation,80.0,200.0,high_cpu,medium_bandwidth
10.0,1.0,200.0,0.0,1.0,0.4,100.0,98.0,98.0,800.0,200.0,30.0,20.0,Video Surveillance,65.0,200.0,medium_cpu,medium_bandwidth
5.0,2.0,180.0,0.0,3.0,1.5,80.0,99.7,99.7,500.0,150.0,90.0,120.0,e-Health,70.0,300.0,high_cpu,medium_bandwidth
